Sampling_Date,Year,Month,Season,Operator,CO2_trtmt,Ring,Block,Collar_Unique_ID,SampleTrackerNo,TFUcorr_Final_CH4_flux,TFUcorr_Final_CO2_flux,TFUcorr_Final_N2O_flux,Final_CH4_MDF,Final_CO2_MDF,Final_N2O_MDF
10/03/2014,2014,Mar,Summer,Chris,Ambient,3,2,3.5,6032,-44.89,166.139,-2.607,9.998,3.953,4.098
10/03/2014,2014,Mar,Summer,Chris,Ambient,3,2,3.6,6033,-41.053,188.317,3.705,9.833,3.888,4.03
10/03/2014,2014,Mar,Summer,Chris,Ambient,3,2,3.7,6034,-45.244,141.982,1.186,9.681,3.828,3.968
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4,6035,-57.948,231.168,4.321,10.371,4.101,4.251
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.1,6036,-1.797,258.055,0.312,10.695,4.229,4.384
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.3,6037,7.887,188.781,6.51,9.63,3.808,3.947
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.4,6038,34.336,182.938,2.841,10.244,4.051,4.199
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.5,6039,-24.974,207.779,0.795,10.197,4.032,4.18
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.6,6040,-43.595,248.244,6.726,10.701,4.231,4.386
10/03/2014,2014,Mar,Summer,Loic,Elevated,4,2,4.7,6041,-15.542,146.182,-6.352,9.594,3.793,3.933
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5,6042,-52.362,151.486,-3.367,9.635,3.81,3.949
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.1,6043,-49.973,173.175,3.468,9.839,3.89,4.033
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.2,6044,-41.987,207.083,5.235,10.087,3.988,4.135
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.3,6045,-35.058,165.399,4.028,10.22,4.041,4.189
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.4,6046,-37.921,235.879,1.249,10.233,4.046,4.195
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.5,6047,-47.21,287.87,4.768,9.714,3.841,3.982
10/03/2014,2014,Mar,Summer,Jasmine,Elevated,5,3,5.6,6048,,,,,,
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.1,6049,-51.827,287.512,3.101,10.123,4.003,4.149
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.2,6050,-31.363,356.412,39.886,10.062,3.979,4.125
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.3,6051,-12.642,257.163,4.763,9.777,3.866,4.008
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.4,6052,-42.836,278.046,2.076,10.266,4.059,4.208
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.5,6053,-2.676,212.672,4.455,10.454,4.133,4.285
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.6,6054,-27.451,306.264,18.039,9.95,3.934,4.078
10/03/2014,2014,Mar,Summer,Loic,Ambient,6,3,6.7,6055,-42.521,253.909,9.712,9.793,3.872,4.014
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1,6170,6.966,175.375,3.23,10.403,4.113,4.264
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.1,6171,6.764,174.445,0.639,9.99,3.95,4.095
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.2,6172,-8.589,196.943,4.525,9.688,3.831,3.971
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.4,6173,-9.886,182.658,6.771,10.306,4.075,4.225
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.5,6174,-17.382,178.036,7.921,10.359,4.096,4.246
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.6,6175,-21.588,172.651,9.89,10.911,4.314,4.472
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,1,1,1.7,6176,-5.459,225.315,8.501,10.175,4.023,4.171
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2,6177,-16.925,195.441,12.292,10.344,4.09,4.24
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.1,6178,1.682,251.501,4.592,10.242,4.05,4.198
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.2,6179,-14.035,149.029,6.881,9.481,3.749,3.886
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.3,6180,-3.736,224.681,9.717,10.432,4.125,4.276
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.5,6181,-16.595,150.188,2.015,10.489,4.147,4.299
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.6,6182,,,,,,
03/04/2014,2014,Apr,Autumn,Loic,Ambient,2,1,2.7,6183,2.604,279.666,16.036,10.275,4.063,4.212
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3,6184,-19.208,208.34,3.75,9.954,3.936,4.08
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.1,6185,-24.986,161.577,-1.798,9.756,3.857,3.999
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.2,6186,-13.835,179.742,3.987,10.255,4.055,4.204
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.4,6187,-18.773,222.992,3.579,10.129,4.005,4.152
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.5,6188,-10.026,196.259,3.346,10.105,3.995,4.142
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.6,6189,-33.725,213.558,-2.388,9.919,3.922,4.066
03/04/2014,2014,Apr,Autumn,Chris,Ambient,3,2,3.7,6190,-32.462,169.311,-2.693,9.775,3.865,4.007
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4,6191,-14.56,243.862,6.447,10.535,4.166,4.318
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.1,6192,-3.248,249.946,6.987,10.801,4.271,4.427
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.3,6193,-6.067,179.02,8.841,9.757,3.858,3.999
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.4,6194,-11.106,171.917,-1.53,10.374,4.102,4.252
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.5,6195,-18.763,236.041,15.088,10.301,4.073,4.222
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.6,6196,-19.364,240.929,7.789,10.808,4.273,4.43
03/04/2014,2014,Apr,Autumn,Catarina,Elevated,4,2,4.7,6197,-4.025,189.683,2.804,9.724,3.845,3.986
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5,6198,-29.756,164.22,0.964,9.622,3.805,3.944
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.1,6199,-39.243,203.62,-1.728,9.876,3.905,4.048
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.2,6200,-27.855,201.437,7.284,10.09,3.99,4.136
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.3,6201,-25.698,224.544,4.106,10.171,4.022,4.169
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.4,6202,-28.912,210.087,0.156,10.239,4.048,4.197
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.5,6203,-42.227,266.737,0.351,9.728,3.847,3.988
03/04/2014,2014,Apr,Autumn,Jasmine,Elevated,5,3,5.6,6204,-36.111,179.868,6.178,10.166,4.02,4.167
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.1,6205,-34.223,243.234,7.233,10.367,4.099,4.249
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.2,6206,-22.534,300.849,23.64,10.236,4.047,4.196
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.3,6207,-42.376,232.193,-0.618,9.965,3.94,4.085
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.4,6208,-19.132,236.935,9.385,10.486,4.146,4.298
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.5,6209,-27.71,256.488,10.519,10.677,4.222,4.377
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.6,6210,-8.807,257.768,11.756,10.11,3.998,4.144
03/04/2014,2014,Apr,Autumn,Loic,Ambient,6,3,6.7,6211,,,,,,
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1,6308,-12.414,40.122,1.013,10.462,4.137,4.289
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.1,6309,-17.992,54.082,-1.984,10.08,3.986,4.132
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.2,6310,-19.929,74.487,0.56,9.806,3.877,4.02
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.4,6311,-21.558,48.139,1.83,10.403,4.113,4.264
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.5,6312,-31.361,55.932,-7.498,10.496,4.15,4.302
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.6,6313,-25.416,70.312,5.199,11.025,4.359,4.519
09/05/2014,2014,May,Autumn,Loic,Elevated,1,1,1.7,6314,-25.67,53.068,-5.19,10.24,4.049,4.197
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2,6315,-23.36,47.627,3.419,10.529,4.163,4.316
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.1,6316,-6.263,81.284,5.008,10.408,4.115,4.266
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.2,6317,-10.268,50.969,1.47,9.591,3.792,3.931
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.3,6318,-26.162,46.018,-2.548,10.6,4.191,4.345
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.5,6319,-30.816,34.869,-0.265,10.65,4.211,4.365
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.6,6320,-12.313,42.361,4.623,10.639,4.207,4.361
09/05/2014,2014,May,Autumn,Jasmine,Ambient,2,1,2.7,6321,-14.63,79.868,2.707,10.501,4.152,4.305
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3,6322,-37.002,71.604,4.209,10.163,4.018,4.166
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.1,6323,-88.831,56.138,-3.85,34.466,3.948,4.093
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.2,6324,-40.874,51.248,-2.099,10.515,4.158,4.31
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.4,6325,-32.078,84.681,2.042,10.381,4.104,4.255
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.5,6326,-25.196,60.337,4.211,10.325,4.083,4.232
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.6,6327,-39.014,69.075,2.259,10.196,4.031,4.179
09/05/2014,2014,May,Autumn,Loic,Ambient,3,2,3.7,6328,-40.586,46.114,-1.997,10.019,3.962,4.107
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4,6329,-11.834,91.912,11.713,10.58,4.184,4.337
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.1,6330,-32.863,108.283,0.844,10.882,4.303,4.461
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.3,6331,-24.293,65.516,8.291,9.85,3.895,4.037
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.4,6332,-21.197,80.539,4.354,10.413,4.117,4.268
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.5,6333,-35.203,58.484,2.02,10.4,4.112,4.263
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.6,6334,-23.879,96.977,-1.003,10.927,4.321,4.479
09/05/2014,2014,May,Autumn,Loic,Elevated,4,2,4.7,6335,-15.548,79.787,3.316,9.786,3.87,4.012
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5,6336,-38.156,60.027,5.04,9.913,3.92,4.063
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.1,6337,-49.895,50.405,-1.036,10.095,3.992,4.138
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.2,6338,-60.259,50.37,-5.755,10.319,4.08,4.23
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.3,6339,-34.878,63.142,0.033,10.44,4.128,4.279
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.4,6340,-40.255,21.035,-1.515,10.546,4.17,4.323
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.5,6341,-41.093,52.601,4.168,9.977,3.945,4.09
09/05/2014,2014,May,Autumn,Jasmine,Elevated,5,3,5.6,6342,-41.034,52.876,4.597,10.471,4.14,4.292
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.1,6343,-34.778,108.341,10.71,10.418,4.119,4.271
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.2,6344,-35.349,114.62,7.519,10.319,4.08,4.23
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.3,6345,-44.054,84.56,3.831,9.99,3.95,4.095
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.4,6346,-35.734,86.551,-2.713,10.536,4.166,4.319
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.5,6347,-48.509,88.827,-2.83,10.728,4.242,4.398
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.6,6348,-18.586,92.798,4.535,10.162,4.018,4.166
09/05/2014,2014,May,Autumn,Jasmine,Ambient,6,3,6.7,6349,-41.004,68.791,0.054,10.104,3.995,4.142
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1,6735,7.172,180.515,3.337,10.557,4.174,4.327
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.1,6736,7.057,181.045,0.682,10.145,4.011,4.159
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.2,6737,-8.585,205.62,4.731,9.899,3.914,4.058
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.4,6738,-9.881,190.928,7.081,10.478,4.143,4.295
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.5,6739,-17.384,186.008,8.297,10.595,4.189,4.343
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.6,6740,-21.573,180.614,10.347,11.144,4.406,4.568
17/06/2014,2014,Jun,Autumn,Loic,Elevated,1,1,1.7,6741,-5.455,233.57,8.803,10.345,4.091,4.241
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2,6742,-16.921,198.066,12.451,10.596,4.19,4.343
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.1,6743,1.729,259.874,4.732,10.503,4.153,4.305
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.2,6744,-14.045,150.288,6.929,9.712,3.84,3.981
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.3,6745,-3.741,230.176,9.948,10.727,4.242,4.397
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.5,6746,-16.589,150.95,2.033,10.756,4.253,4.409
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.6,6747,,,,37.04,14.646,15.183
17/06/2014,2014,Jun,Autumn,Chris,Ambient,2,1,2.7,6748,2.64,283.233,16.245,10.583,4.185,4.338
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3,6749,15.239,-30.843,0.276,10.181,4.025,4.173
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.1,6750,-66.385,46.043,,9.926,3.925,4.069
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.2,6751,-13.836,178.582,3.947,10.495,4.15,4.302
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.4,6752,-18.768,222.307,3.572,10.462,4.137,4.288
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.5,6753,-10.035,198.568,3.379,10.371,4.101,4.251
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.6,6754,-33.716,216.048,-2.404,10.233,4.046,4.195
17/06/2014,2014,Jun,Autumn,Chris,Ambient,3,2,3.7,6755,-32.452,169.445,-2.693,10.011,3.958,4.103
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4,6756,-14.55,249.976,6.626,10.616,4.197,4.351
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.1,6757,-3.242,259.158,7.251,10.989,4.345,4.505
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.3,6758,-6.073,185.209,9.15,9.932,3.927,4.071
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.4,6759,-11.095,175.837,-1.536,10.534,4.165,4.318
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.5,6760,-18.776,243.609,15.58,10.491,4.148,4.3
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.6,6761,-19.36,249.168,8.064,11.061,4.374,4.534
17/06/2014,2014,Jun,Autumn,Loic,Elevated,4,2,4.7,6762,-4.022,198.108,2.919,9.876,3.905,4.048
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5,6763,-29.77,170.619,1.021,9.997,3.953,4.098
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.1,6764,-39.234,207.277,-1.734,10.211,4.038,4.186
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.2,6765,-27.85,211.353,7.623,10.437,4.127,4.278
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.3,6766,-25.709,235.155,4.312,10.539,4.167,4.32
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.4,6767,-28.897,218.635,0.181,10.659,4.214,4.369
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.5,6768,-42.231,275.858,0.377,10.077,3.984,4.131
17/06/2014,2014,Jun,Autumn,Chris,Elevated,5,3,5.6,6769,-36.129,185.219,6.357,10.572,4.18,4.333
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.1,6770,-34.233,254.781,7.562,10.554,4.173,4.326
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.2,6771,-22.53,320.159,25.142,10.324,4.082,4.232
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.3,6772,-42.371,248.409,-0.625,10.163,4.018,4.166
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.4,6773,-19.132,262.166,10.355,10.755,4.252,4.408
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.5,6774,-27.728,275.279,11.272,10.951,4.33,4.489
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.6,6775,-8.79,278.161,12.699,10.302,4.073,4.223
17/06/2014,2014,Jun,Autumn,Loic,Ambient,6,3,6.7,6776,,,,35.544,14.054,14.57
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1,8165,19.174,60.266,29.343,10.663,4.216,4.371
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.1,8166,-27.544,24.434,-8.71,10.266,4.059,4.208
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.2,8167,-23.503,31.344,5.273,9.996,3.952,4.097
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.4,8168,-15.34,55.924,5.322,10.52,4.16,4.312
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.5,8169,-23.029,33.971,5.231,10.676,4.221,4.376
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.6,8170,-13.116,44.972,4.693,11.264,4.454,4.617
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,1,1,1.7,8171,-4.23,34.852,23.76,10.505,4.154,4.306
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2,8172,-3.234,32.791,11.527,10.782,4.263,4.42
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.1,8173,-11.773,37.793,-8.678,10.607,4.194,4.348
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.2,8174,-15.111,26.519,-22.73,9.779,3.867,4.009
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.3,8175,-16.916,27.367,5.813,10.876,4.301,4.458
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.5,8176,-18.398,23.236,,10.865,4.296,
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.6,8177,-24.375,26.003,,10.852,4.291,
07/07/2014,2014,Jul,Winter,Chris,Ambient,2,1,2.7,8178,-17.514,45.804,,10.618,4.198,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3,8179,-42.334,35.011,,10.161,4.018,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.1,8180,-32.314,33.732,,10.002,3.955,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.2,8181,-18.823,35.087,,10.547,4.17,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.4,8182,-34.351,36.416,,10.434,4.126,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.5,8183,-37.509,26.994,,10.3,4.073,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.6,8184,-40.932,35.175,,10.302,4.073,
07/07/2014,2014,Jul,Winter,Chris,Ambient,3,2,3.7,8185,-51.11,28.824,,10.005,3.956,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4,8186,-16.962,45.292,,10.719,4.238,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.1,8187,-37.982,43.154,,11,4.349,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.3,8188,-33.232,36.744,,9.942,3.931,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.4,8189,-14.309,42.267,,10.575,4.181,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.5,8190,-34.33,48.104,,10.53,4.163,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.6,8191,-80.572,44.301,,38.247,4.382,
07/07/2014,2014,Jul,Winter,Jasmine,Elevated,4,2,4.7,8192,-27.265,23.872,,9.896,3.913,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5,8193,-44.024,55.809,,9.816,3.881,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.1,8194,-38.669,4.015,,10.025,3.964,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.2,8195,-40.768,26.493,,10.253,4.054,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.3,8196,-26.26,41.819,,10.359,4.096,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.4,8197,-21.067,34.634,,10.426,4.122,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.5,8198,-32.389,31.609,,9.912,3.919,
07/07/2014,2014,Jul,Winter,Yui,Elevated,5,3,5.6,8199,,,,,,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.1,8200,,,,,,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.2,8201,-11.798,60.936,,10.333,4.086,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.3,8202,-33.384,39.554,,9.986,3.949,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.4,8203,-23.803,36.495,,10.729,4.242,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.5,8204,-32.252,44.894,,10.925,4.32,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.6,8205,-19.202,47.318,,10.241,4.049,
07/07/2014,2014,Jul,Winter,Yui,Ambient,6,3,6.7,8206,,,,,,
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1,8207,-6.935,41.033,9.339,10.476,4.142,4.294
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.1,8208,-17.056,30.538,6.878,10.078,3.985,4.131
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.2,8209,-20.795,43.727,0.181,9.777,3.866,4.008
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.4,8210,-11.484,31.664,7.982,10.398,4.111,4.262
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.5,8211,-17.76,33.063,4.679,10.474,4.141,4.293
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.6,8212,-24.84,64.687,6.199,11,4.35,4.509
06/08/2014,2014,Aug,Winter,Chris,Elevated,1,1,1.7,8213,-20.275,3.335,2.416,10.254,4.054,4.203
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2,8214,-15.416,34.351,6.392,10.582,4.184,4.338
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.1,8215,-9.826,50.378,-1.246,10.44,4.128,4.279
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.2,8216,-10.884,27.291,0.695,9.647,3.814,3.954
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.3,8217,-13.325,31.89,-9.009,10.636,4.206,4.36
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.5,8218,-13.015,28.17,8.338,10.705,4.233,4.388
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.6,8219,,,,,,
06/08/2014,2014,Aug,Winter,Loic,Ambient,2,1,2.7,8220,-16.906,65.443,8.557,10.515,4.158,4.31
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3,8221,,,,,,
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.1,8222,-41.998,41.234,7.306,10.102,3.995,4.141
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.2,8223,-29.477,36.449,34.11,10.626,4.202,4.356
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.4,8224,-32.503,38.281,-2.215,10.493,4.149,4.301
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.5,8225,-32.762,25.676,-8.876,10.4,4.112,4.263
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.6,8226,-51.035,19.06,-13.411,10.319,4.08,4.23
06/08/2014,2014,Aug,Winter,Loic,Ambient,3,2,3.7,8227,-34.882,32.835,-4.379,10.131,4.006,4.153
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4,8228,-29.825,55.916,-4.151,10.648,4.21,4.365
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.1,8229,-17.445,64.276,0.641,10.941,4.326,4.485
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.3,8230,-21.513,20.768,2.571,9.909,3.918,4.062
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.4,8231,-31.365,28.902,6.981,10.486,4.146,4.298
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.5,8232,-21.383,27.24,-4.697,10.483,4.145,4.297
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.6,8233,-28.808,52.015,-1.519,11.071,4.377,4.538
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,4,2,4.7,8234,-79.452,56.62,3.285,33.884,3.882,4.024
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5,8235,-38.57,14.205,4.899,10.053,3.975,4.121
06/08/2014,2014,Aug,Winter,Jasmine,Elevated,5,3,5.1,8236,-42.089,17.565,-3.569,10.238,4.048,4.197
